"","regulatory.gene","target.gene","weight"
"1254","ZNF212","ZBTB4",0.0142094218547742
"1255","ZNF14","RARG",0.0142052490541688
"1256","ATMIN","LCOR",0.0142048728611142
"1257","ETS2","NR3C1",0.0142004391314622
"1258","JUNB","ZNF821",0.0141969541208055
"1259","ZNF316","EGR3",0.0141889765684932
"1260","E2F4","ZBTB21",0.0141849007330583
"1261","ZNF804A","MXI1",0.0141807267162043
"1262","ZNF700","ZNF207",0.0141793169367797
"1263","ZNF675","ZBTB33",0.0141766691230656
"1264","ZNF671","ZNF473",0.0141703215228095
"1265","NCOA3","ZNF581",0.0141698001169632
"1266","ZHX2","SKOR1",0.0141666563547301
"1267","HIVEP1","ZNF385C",0.014163511785908
"1268","ZNF589","PATZ1",0.0141588306751564
"1269","ZNF33A","BHLHE40",0.0141575196085068
"1270","ZNF35","ZNF783",0.0141547526028377
"1271","ZNF429","DDIT3",0.0141421357534439
"1272","ZNF772","SMYD3",0.0141420595089806
"1273","ZNF569","ZNF319",0.0141387945967472
"1275","ZNF100","ZNF561",0.0141327062057175
"1276","GTF2IRD2","E2F7",0.0141284529448472
"1277","JUNB","IRF7",0.0141268150909339
"1280","E2F4","ZNF100",0.0141232000944138
"1281","ETV3","PIN1",0.0141220583427233
"1282","ZNF611","DNTTIP1",0.0141218232864989
"1283","ZNF682","E2F4",0.0141214764726979
"1284","ATMIN","ZBTB43",0.0141197707276359
"1285","SNAPC5","REST",0.0141186419053165
"1286","ZNF852","ZNF217",0.0141183518796774
"1287","ZNF793","ZNF208",0.014118322064183
"1288","ZNF561","SETDB1",0.0141182887502838
"1289","ZNF354C","ZNF595",0.0141160848673101
"1290","ZNF416","MBD6",0.0141129296272395
"1291","TBPL1","GCM1",0.0141046622070044
"1292","ZNF706","ZBTB1",0.0141028426064122
"1293","GPBP1","MTF1",0.0141018036787771
"1294","ZNF529","TCF7L2",0.0141000751613905
"1295","KAT7","ZNF782",0.0140963359319864
"1296","ZNF677","ZNF266",0.0140959236643547
"1297","NCOA1","CENPB",0.0140956748511268
"1298","ZNF646","ZNF668",0.0140949466893669
"1299","NFX1","KLF11",0.0140906113873706
"1302","ZNF254","ZNF649",0.0140755918135455
"1303","ZNF713","HMGN3",0.0140699715423112
"1304","CENPB","TCF7L2",0.0140688126323343
"1305","ZNF558","TRAFD1",0.0140649987247936
"1306","ZBTB17","ZNF3",0.0140645989678779
"1307","ZNF234","UBP1",0.0140633878306912
"1308","CTCF","ZNF564",0.0140587967783274
"1309","ZNF217","ZNF331",0.0140574783434699
"1310","MAF","YBX1",0.0140559505154763
"1311","NRL","SP140L",0.0140539157000888
"1312","ZNF277","TCF7",0.0140502553831976
"1313","NFXL1","SPIB",0.0140489104639237
"1314","ZNF682","ZNF100",0.0140476345718082
"1315","IKZF1","ZNF233",0.0140440745482274
"1316","DOT1L","ZNF473",0.0140426874650193
"1317","IKZF2","SNAPC5",0.0140403784670924
"1318","ZNF718","ZNF749",0.0140326527579572
"1319","JUNB","JUND",0.0140308068463346
"1320","ESRRA","BRF2",0.0140294922323872
"1321","ZNF675","ZNF831",0.0140284966608524
"1322","ZSCAN12","AHR",0.014026968013757
"1323","ZNF713","NFKB1",0.0140221730139765
"1324","PAX8","SMYD3",0.0140203432751416
"1325","SMAD5","TCF3",0.0140182974190773
"1326","ZNF804A","TCF4",0.0140061208411646
"1327","VENTX","MAF",0.0140022950972667
"1328","IRF1","ZNF493",0.0139994584138826
"1329","ZNF814","CARF",0.0139962803927815
"1330","ANKZF1","TP73",0.0139890313409751
"1332","ARID5A","ZBED5",0.0139873885396006
"1333","ZNF512","BATF2",0.0139860594134871
"1334","ZXDB","CSRNP2",0.0139854778480464
"1335","ZNF302","THRA",0.0139846351806029
"1336","ZNF623","ZNF107",0.0139844794256696
"1337","ZFP82","TCF20",0.0139833119498212
"1338","MYNN","RARA",0.0139825428859265
"1339","SP1","IRF8",0.0139795744659555
"1340","SP2","ZNF318",0.0139738512641756
"1341","HLX","CSRNP1",0.0139601984242232
"1342","CREB1","NR1D2",0.0139585164163377
"1343","RXRA","TCFL5",0.0139510844331347
"1344","CHCHD3","ZHX2",0.0139479414583484
"1345","ZNF592","SETDB1",0.0139453726135328
"1346","NME2","ZNF706",0.0139444975385778
"1347","BATF2","STAT6",0.0139439597886383
"1348","PRDM15","SP1",0.0139359859511401
"1349","ETS1","USF2",0.0139322037767856
"1350","ZNF589","SP8",0.0139295600799791
"1352","ZBTB44","HMGN3",0.0139274653667412
"1353","CHAMP1","ZNF564",0.0139241423371721
"1354","DPF1","ZNF608",0.0139180734686325
"1355","ZNF718","ZNF678",0.0139121914928996
"1356","ZNF736","ZNF837",0.0139089318417134
"1357","ZNF672","BCL6",0.0139082745985997
"1358","PBX2","RXRB",0.0139073945042593
"1359","ETS1","SRCAP",0.0138971740600118
"1360","ZBTB10","KLF10",0.013893980074228
"1361","ELF2","HMG20B",0.0138910607394566
"1362","ZNF621","ZNF273",0.0138900264293922
"1363","HBP1","ZNF337",0.013883392444852
"1364","ZNF416","MYB",0.0138750990459147
"1365","KLF11","ZNF232",0.0138723560067916
"1366","MAF","REPIN1",0.0138723240730603
"1367","ELK3","PRDM8",0.0138697563217239
"1368","ZKSCAN2","MTERF2",0.0138629638946517
"1369","ZNF189","TGIF1",0.0138569104626013
"1370","GFI1","HIF1A",0.0138543533003579
"1371","ZC3H8","NME2",0.0138506432531761
"1372","ADNP","ZFHX3",0.0138484078699282
"1373","TET3","ZNF681",0.0138479906961124
"1374","SNAPC5","NFAT5",0.0138462291297767
"1375","ZNF699","ZNF74",0.0138411676400596
"1376","ZNF404","E2F6",0.0138395613712121
"1377","SPEN","NFE2L1",0.0138346191563507
"1378","IRF5","ZNF277",0.0138333654245605
"1379","MAX","JAZF1",0.0138324782689292
"1381","HDX","MXD1",0.0138202257349932
"1382","PURA","GMEB2",0.0138199019590313
"1383","ZNF358","MXD1",0.0138197930275135
"1384","ATF2","FOXN2",0.0138185205661031
"1385","ZNF212","ZNF207",0.0138168669561424
"1386","SNAPC5","LYL1",0.0138134048035567
"1387","ZNF660","ZNF699",0.0138106801376641
"1389","ZNF184","ZSCAN22",0.0138081717057716
"1390","ZNF860","HIVEP3",0.0138040486599712
"1391","NCOA3","ZNF414",0.0137948804501895
"1392","ZBTB32","ELF1",0.0137924835699772
"1393","STAT5B","MXD1",0.0137910255462737
"1394","MYBL2","ZNF549",0.0137909790230611
"1395","ELK1","ZNF484",0.0137891717448856
"1396","ZNF792","ZNF331",0.0137879578079461
"1397","HIC2","ZNF668",0.0137866805908783
"1398","IRF7","ZNF689",0.0137851127456681
"1399","SP110","HIVEP2",0.0137846500245339
"1400","ZNF33A","STAT6",0.0137841843538839
"1401","NFYC","HOXB2",0.0137839968472366
"1402","SKOR1","ZNF280B",0.0137806239481379
"1403","AHR","NR4A3",0.0137755353897459
"1404","ZNF837","THAP2",0.0137747155292384
"1405","EBF4","PAX8",0.0137707628422629
"1406","C11orf95","BAZ2B",0.0137692825536483
"1407","ZNF772","ZBTB39",0.0137630611931924
"1408","MLXIP","KDM2B",0.0137622650092629
"1409","FOXM1","MYCL",0.0137608516048622
"1410","MYBL2","MXD4",0.0137589902388684
"1411","ZBTB7B","SP140",0.013758224173793
"1412","KDM2A","BATF2",0.0137531048307385
"1413","TFE3","VENTX",0.0137435707741276
"1414","ZNF574","ZBTB4",0.013741965413792
"1415","ZNF182","ZNF564",0.0137380570601424
"1416","KLF12","ZNF444",0.0137330582015589
"1417","FOXM1","MAFK",0.0137295651787622
"1418","IRF9","KLF13",0.013727968247457
"1419","FOXJ2","ZNF585A",0.0137221801234164
"1420","ZSCAN20","NKX6-3",0.0137207403860968
"1421","TIGD5","ZNF853",0.0137177232805637
"1422","FOXJ2","ZNF7",0.013716867500121
"1424","SP2","ZNF280D",0.0137131501978709
"1425","ZNF675","NCOA2",0.0137122765928506
"1426","FOXJ2","GPBP1L1",0.0137115186436509
"1427","AHR","MAF",0.0137113243149233
"1428","RUNX1","ZNF445",0.0137050428627784
"1429","IKZF3","ZNF581",0.0137048765299573
"1430","RORA","ZBTB32",0.0137039589545582
"1431","ATF2","ATF6B",0.0137023302307635
"1432","ZNF597","ZNF208",0.0137010928158679
"1433","FLI1","ZBTB33",0.0136975808528482
"1434","KMT2A","GTF2I",0.0136935692357022
"1436","CENPX","GTF2IRD1",0.0136874859921591
"1438","ZNF260","TIGD6",0.0136854863629542
"1439","ZNF718","MYSM1",0.0136816569532971
"1440","ZNF558","HBP1",0.0136719519837372
"1441","ZNF836","ZNF395",0.0136708160203273
"1442","NRL","DMTF1",0.0136671672732978
"1443","REPIN1","TCFL5",0.0136654934857567
"1444","ATMIN","TOPORS",0.0136645139322629
"1445","JUNB","CENPBD1",0.0136644037100832
"1446","ZNF708","NFX1",0.013662451545263
"1447","ELK1","ZNF335",0.013662236479849
"1448","ZNF229","ZNF749",0.0136606766732425
"1449","NFATC3","HMBOX1",0.0136537793844765
"1450","ZNF644","SKOR1",0.0136483673297896
"1451","ZNF506","ZNF367",0.0136477269992305
"1452","TTF1","ZNF358",0.0136475786935905
"1453","ZNF529","ZNF823",0.0136447540218632
"1454","ATF4","CXXC5",0.0136433610224034
"1455","ZKSCAN4","IRF7",0.013638726526648
"1456","LYL1","ZNF518A",0.0136336604693568
"1457","ZNF718","ZNF37A",0.0136319045961484
"1458","ZNF225","JUND",0.0136298223351224
"1460","BCL6","FLI1",0.0136213742006871
"1462","ZNF680","ZNF445",0.0136029524019406
"1463","IKZF3","ZNF107",0.0136002706748321
"1464","ZNF367","IRF1",0.0135996595790579
"1465","ELK1","ZNF569",0.0135973515072581
"1466","ZNF280D","GTF2I",0.0135932571793505
"1467","ATMIN","ZNF134",0.0135913858615419
"1468","ZNF680","ZNF439",0.0135869276234789
"1469","ZNF814","ADNP2",0.0135862742389453
"1470","ATF2","RBCK1",0.0135847954399886
"1471","ZBTB45","ZNF282",0.013583863968099
"1472","ZNF675","ZNF649",0.0135824923810827
"1473","ZNF852","ZBTB33",0.0135802757319983
"1474","HIVEP3","CPEB1",0.0135799305218964
"1475","DPF1","ZNF804A",0.0135757753438235
"1476","FOXJ3","SNAPC2",0.0135680772609508
"1477","BAZ2A","ZNF551",0.01356794519048
"1478","DNTTIP1","ZNF587",0.0135664142883135
"1479","ZNF805","USF1",0.0135614724386976
"1480","ZNF713","POU2F2",0.0135589461296629
"1481","NFIC","ZSCAN26",0.0135576685096523
"1482","MTERF4","ZNF141",0.013557631534518
"1483","ZNF688","MYCN",0.0135556309608113
"1484","GPBP1","FOXM1",0.0135540381159185
"1485","DMTF1","IKZF1",0.0135452422510157
"1486","CC2D1A","ZNF257",0.0135443776882176
"1487","ZNF852","ZNF708",0.0135406354687508
"1488","MEF2C","ELF2",0.0135402418293644
"1489","ZNF177","SCML4",0.0135366638025804
"1490","ZNF681","ZNF511",0.0135362522981946
"1491","MEF2C","TCF4",0.0135342404438317
"1492","ZNF212","ZNF85",0.0135284213796634
"1493","ZNF382","ZNF668",0.0135231401995792
"1494","ZSCAN2","ZNF275",0.0135211233995382
"1495","ZNF518B","BAZ2B",0.0135130727604131
"1496","ZNF165","BACH1",0.0135105120064108
"1497","RELB","ZNF90",0.0135051420921347
"1498","ZBTB7A","ZNF267",0.0134994450967668
"1499","LEF1","ZNF487",0.0134992840959412
"1500","E2F6","FOXM1",0.0134931322263213
"1501","SMAD4","PRDM8",0.0134924707766349
"1502","HIVEP1","VENTX",0.0134917255552701
"1503","ZNF571","SMAD3",0.0134894373256591
"1504","ZNF559","SREBF1",0.0134872869722122
"1505","ZNF860","ZBTB18",0.0134856744748623
"1506","ZNF672","ZNF385C",0.0134843896176005
"1507","DNTTIP1","ZFP14",0.013482669924415
"1508","RFX1","ZNF343",0.0134812251854591
"1509","ZNF706","KLF2",0.0134777040333334
"1510","ZNF70","ZNF483",0.0134759095955611
"1512","AKNA","LYL1",0.013472618092036
"1513","ZNF574","YBX1",0.0134720585966204
"1514","MXD1","GMEB2",0.0134711888715483
"1515","ATF7","SOX6",0.0134641217738299
"1516","TCF3","NR4A3",0.0134627500760275
"1517","GPBP1","KLF10",0.0134580851978979
"1518","SETDB1","HSF5",0.0134577379487081
"1519","ZNF718","TET3",0.0134569495396173
"1520","MYBL2","ZFP64",0.0134551686382909
"1521","MEF2C","TET3",0.0134538776179167
"1522","CLOCK","HSF2",0.0134536416343486
"1523","ZNF267","RXRA",0.0134535674586766
"1524","ZNF687","HMGA1",0.01345309586865
"1525","PRDM2","ZNF860",0.0134518235662339
"1527","IRF2","GTF3A",0.013447359630149
"1528","SGSM2","MEF2B",0.0134440514562908
"1529","ZNF16","ZNF284",0.0134414005729733
"1530","ZNF292","MAFG",0.0134388719026292
"1531","ZNF718","MBNL2",0.0134383846189834
"1532","ZNF682","ZNF831",0.0134368802615578
"1533","PRDM2","LIN54",0.0134367563046285
"1534","ZNF444","USF3",0.0134365182117143
"1536","NR2C2","ZBTB6",0.0134346697425109
"1537","ZNF382","ZNF7",0.0134330589801681
"1538","ZNF154","ELF1",0.0134322167155794
"1539","ZBTB7B","XBP1",0.0134314840179659
"1540","E2F3","ZNF687",0.0134294566899522
"1541","ZNF451","ZNF628",0.0134288585341404
"1542","ZNF189","GABPA",0.0134281071086908
"1543","GPBP1","ZNF317",0.0134261708793186
"1544","ZBED4","ZNF300",0.0134257791623082
"1545","ZNF436","ZBTB17",0.0134255625610568
"1546","HMGA1","TEF",0.0134243806623414
"1547","ZNF197","ZNF493",0.0134241465062782
"1548","ATF4","ZFP91",0.0134225161009069
"1549","ZNF850","ZNF678",0.0134220916376608
"1552","VENTX","NR4A3",0.0134111443294532
"1553","IRF1","RXRA",0.013408756719984
"1554","ELK1","ZNF221",0.0134061177887449
"1555","ZNF559","KLF13",0.0134040724837748
"1556","HMG20B","TCF3",0.0134031710566947
"1557","ZNF609","ZNF652",0.0133999169313852
"1558","STAT4","ZBTB18",0.0133991488413199
"1559","LYL1","ZFP91",0.0133948678152218
"1560","ZNF257","ZNF322",0.0133888696244717
"1561","NR4A1","SKI",0.013385477653762
"1562","ZGLP1","ZNF251",0.0133848996035959
"1563","ZFY","SP1",0.0133803299525584
"1565","MBD1","ZBED4",0.0133771216177487
"1566","ZNF174","ZNF827",0.0133736122373042
"1567","ZNF718","ZBTB1",0.0133631288757207
"1568","KLF13","MBNL2",0.0133622714369775
"1569","ZNF611","CPEB1",0.013362213296975
"1570","ZNF740","THAP12",0.0133617111817337
"1571","ETS1","NFAT5",0.0133606810985694
"1572","SREBF1","PA2G4",0.013354158656821
"1573","ZNF324B","FLI1",0.0133507362643592
"1574","E2F1","ZNF609",0.0133503694607153
"1576","ZNF568","IKZF2",0.0133318781557091
"1577","ZNF644","ZNF90",0.0133296144031648
"1578","E2F1","MAFB",0.0133292293177295
"1579","ZBTB18","SCX",0.0133260153450919
"1580","MEF2C","MEF2A",0.0133234812228967
"1581","PRDM2","TFEB",0.0133227330336082
"1582","RXRA","ZNF335",0.0133226590226973
"1583","FLI1","ZNF678",0.0133159243743209
"1584","ZNF500","ZSCAN29",0.0133134474587539
"1585","DDIT3","ZBTB48",0.0133016805448602
"1586","LCOR","ZNF14",0.0132984685583206
"1588","TEF","TCF7",0.0132963488209071
"1589","ZNF850","ZNF749",0.0132942056825166
"1590","ZNF441","ZNF616",0.0132938671958615
"1591","ZNF169","ZNF154",0.0132876079016645
"1592","USF1","ZNF337",0.0132839621926493
"1593","ZNF91","ZNF236",0.0132825187706565
"1594","CREB3L2","ZNF266",0.0132808261374139
"1595","ZNF420","ZNF888",0.0132808109491617
"1596","ZXDB","ZNF135",0.0132778548951139
"1597","HHEX","ZNF267",0.0132775554182868
"1598","TBP","ZNF555",0.0132740320842706
"1599","LCOR","ZSCAN22",0.0132732354576204
"1600","LCORL","ZNF525",0.0132724584016058
"1601","ZNF805","WIZ",0.0132715638890834
"1602","SPEN","ZNF726",0.0132700110300154
"1604","ZNF700","BCL11A",0.0132680568150415
"1605","ZFP14","JUND",0.0132629240150084
"1606","HIVEP2","HIC2",0.0132620594945106
"1607","ZNF616","GTF2B",0.0132614755061712
"1608","MXI1","NR4A3",0.0132609880979062
"1609","GPBP1L1","ZNF300",0.0132584321169968
"1610","PHF1","MEF2B",0.0132584219141192
"1611","ZNF107","STAT6",0.013256940488125
"1612","PHF21A","DNMT1",0.0132549457594282
"1613","ZNF160","EGR2",0.0132524497756614
"1614","ZNF121","ZFX",0.0132522341193348
"1615","ZNF229","SMYD3",0.0132502348789037
"1617","E2F4","SOX12",0.0132356078645699
"1618","NR3C1","VENTX",0.013232045266001
"1619","ZNF518A","ZNF639",0.0132289705236366
"1620","ZNF718","SRF",0.0132281312583502
"1621","SKIL","NR4A3",0.0132263948890575
"1622","TCFL5","E2F2",0.0132236642671405
"1623","CXXC5","ZBTB18",0.0132229799576134
"1624","ZBTB7B","POU2F1",0.0132204539389455
"1625","ZNF318","MYCN",0.0132179869575659
"1627","ZBTB4","BATF3",0.0132133127070591
"1629","FLI1","ZNF585B",0.0132078029733925
"1630","SNAPC5","SMYD3",0.0132063119265224
"1631","ZNF623","ZKSCAN8",0.0132034838230738
"1632","ZNF561","IRF3",0.0131993713571955
"1633","ZNF665","NME2",0.0131944534467273
"1634","PURA","JUNB",0.0131849653174851
"1635","ETS1","SRF",0.0131800037326832
"1636","ESRRA","ZNF689",0.0131795838297741
"1637","BCL6","TFEB",0.0131768596954052
"1639","ZNF567","ZXDC",0.0131718476562166
"1640","MBD6","E2F7",0.013168341008307
"1641","HMG20A","GPBP1",0.0131656085176755
"1642","ZNF644","ARID2",0.0131608912316376
"1643","ZNF506","KLF6",0.0131577473814634
"1644","ZNF706","ZBTB21",0.0131549314521161
"1645","ZNF827","CEBPG",0.0131540317579704
"1646","MXD3","YBX1",0.0131527534463832
"1647","ZNF419","ZNF737",0.0131522796124283
"1648","ZBTB7B","FLI1",0.0131492899303311
"1649","DNTTIP1","ZNF85",0.0131461989787133
"1650","ETS1","ZNF777",0.0131441596056816
"1651","ZNF675","THYN1",0.0131441286846437
"1652","ZNF639","KLF9",0.0131439464699154
"1653","PRDM15","IKZF4",0.0131430704152163
"1654","ZNF154","VEZF1",0.0131418940471555
"1655","ZNF350","ZNF583",0.0131382142360101
"1656","ZNF318","ZNF609",0.0131374332349363
"1657","MBD6","ZNF107",0.0131312948967658
"1658","NR2C2","CREB3",0.0131271097163757
"1659","ETV3","ARID3A",0.0131254706829587
"1660","XBP1","IRF8",0.0131242748800458
"1661","IRF1","FOXO1",0.0131220800178205
"1662","PBX2","RREB1",0.0131211940016377
"1663","CENPBD1","ZNF576",0.0131211633310713
"1664","SON","FOXM1",0.0131198832356754
"1665","THAP8","C11orf95",0.0131174954298601
"1666","MEF2C","ZNF407",0.0131107724219159
"1667","STAT6","ATMIN",0.0131081466264101
"1668","IKZF3","ZNF217",0.0131017670134517
"1669","ZXDB","ZNF134",0.0131010665862878
"1670","ZNF654","BACH2",0.0130989707077968
"1671","HLX","ZNF335",0.0130941279141259
"1672","ZNF718","SMYD3",0.0130885852245959
"1673","ARID5A","ZNF296",0.0130875508365475
"1674","ZFP91","ZNF19",0.0130814717786638
"1675","FLI1","ZNF189",0.0130693571994401
"1676","GPBP1","TCFL5",0.0130610434873262
"1677","ZNF32","RBCK1",0.0130572673703362
"1678","PBX3","ZNF19",0.0130489571613516
"1679","NR3C1","HIVEP1",0.0130470085868678
"1680","FLI1","ZNF845",0.013046466965695
"1681","NFATC3","SOX12",0.0130441233268242
"1682","ZNF555","ZNF804A",0.0130410326528732
"1683","ZNF226","SP8",0.0130369332480302
"1685","ZNF681","ATMIN",0.013035821969247
"1686","DRAP1","USF3",0.0130332370935389
"1687","E2F7","HSF1",0.0130329413373898
"1688","ZNF436","GLI4",0.0130311136037489
"1689","ZNF248","KLF8",0.013029786784097
"1690","AEBP1","RBAK",0.013029376638088
"1691","EGR1","CPEB1",0.0130256601316511
"1692","POU2F2","ETV3",0.0130250306720183
"1693","ZNF529","ZNF304",0.0130236014025152
"1694","RBPJ","ZNF232",0.0130173232361948
"1696","ZNF576","ZFHX3",0.0130126920071182
"1697","SRF","PPARA",0.0130124651893064
"1698","AKNA","GTF2I",0.0130101195525473
"1700","SAFB","RELA",0.0130080269997667
"1701","ZSCAN12","TFEB",0.0130076060991854
"1702","RUNX1","SCX",0.0130026740126073
"1703","ZNF3","KAT7",0.0130016206974412
"1704","MEF2C","LYL1",0.0129987000358024
"1705","PURA","ATF6B",0.0129967755163466
"1706","ZKSCAN4","ARID3A",0.0129942394988656
"1707","ZBTB32","RBAK",0.0129941949095304
"1708","JRK","ZHX3",0.0129881268203427
"1709","KLF15","ZBTB6",0.0129869120334787
"1710","RFX1","CDC5L",0.0129848759045803
"1711","CHCHD3","HDX",0.012984332911022
"1712","ZNF439","STAT6",0.0129828187813472
"1713","ZNF616","FOXP1",0.0129827316589248
"1714","EGR3","MYCN",0.0129793191569952
"1715","ETS1","ZNF275",0.0129749989472714
"1716","TFEB","IRF4",0.0129744312814095
"1717","JUNB","HMG20B",0.0129691262485721
"1718","E2F4","STAT3",0.0129680658661581
"1719","ZBTB7A","ZNF337",0.0129513202237457
"1720","ZNF14","ZNF689",0.0129420695112288
"1722","MEF2C","ZBTB33",0.012940767877149
"1723","ELF2","BACH1",0.0129397486605641
"1724","ATF5","HIF1A",0.012934978104843
"1725","ZNF655","KLF3",0.0129346998512953
"1726","PBX2","SREBF2",0.0129307009796298
"1728","FLI1","ZXDB",0.0129261844684958
"1729","ZNF860","JAZF1",0.0129252175338148
"1730","ZBTB18","IRF5",0.012925017040885
"1731","NCOA2","ZEB1",0.0129154328074533
"1732","NR3C1","FLI1",0.0129131155429989
"1733","MXD1","MEF2D",0.0129102343025267
"1734","ZNF143","REPIN1",0.0129100416663411
"1735","MLXIP","IKZF1",0.0129094433948216
"1736","MBD6","ATF6",0.0129071917383788
"1737","NFKB1","XBP1",0.0129049694820981
"1738","ZNF285","ZNF595",0.0129037341283261
"1739","PA2G4","TP73",0.0129008254795705
"1740","ZNF706","TCF3",0.0128978822077167
"1741","POU2F2","KLF5",0.0128931179433297
"1742","ZNF500","BRF2",0.0128914315323426
"1743","ZNF626","MAZ",0.0128910161069035
"1744","E2F4","HMG20B",0.0128865136216284
"1745","SRF","ZNF484",0.0128804807491136
"1746","ZNF280D","ZFP1",0.012877925601622
"1747","RREB1","HSF1",0.0128774023304947
"1748","TCFL5","MYBL2",0.0128750232878216
"1749","ZNF827","FOXM1",0.0128698867409403
"1750","FOXO1","ZBTB18",0.012868620223936
"1751","NR2C2","VENTX",0.0128665947798646
"1752","RXRA","ZNF689",0.0128660228231067
"1753","ZNF35","ZNF589",0.0128630765958787
"1754","ZNF668","FOXJ2",0.0128625840382128
"1755","ZNF706","ZNF860",0.0128623845420929
"1756","FOXJ2","PURA",0.0128611254346797
"1757","ZNF506","TFE3",0.0128596736419893
"1758","ATF7","THAP11",0.0128595373691389
"1759","RBSN","PPARA",0.0128583031346833
"1760","STAT4","ZNF75A",0.0128520913093185
"1762","BHLHE40","ZNF792",0.0128484052562208
"1763","NFX1","ZNF595",0.0128471112108845
"1764","MLX","ZNF233",0.012845143460382
"1765","ETS1","ZNF592",0.012839970475954
"1766","ZNF682","CAMTA1",0.0128382732489618
"1767","MYPOP","BACH2",0.0128379002661588
"1768","ZNF620","ZBED1",0.0128341649338861
"1769","CREBL2","TP73",0.0128339323374019
"1770","GTF2IRD2","THRB",0.0128324878689669
"1771","FLI1","ZNF680",0.0128283772043724
"1772","ZNF404","ZNF205",0.0128261968415071
"1773","ZNF154","ZBTB33",0.0128252325200642
"1774","EGR2","DBP",0.0128243027808274
"1775","ZNF568","CEBPA",0.0128119557248683
"1776","ZNF480","MXD1",0.012810505037821
"1777","ZNF585B","MAX",0.0128076949945082
"1778","ZNF768","THAP8",0.0128070735018613
"1779","ZNF792","ZNF888",0.0128068897876934
"1780","ETS1","ZNF830",0.0128046631814701
"1781","MLXIP","GTF2I",0.0128027744597528
"1782","ZFP82","ZNF286B",0.0127992828219812
"1783","TP73","ZNF219",0.0127985118611841
"1784","PBX2","ZFP64",0.0127981236403329
"1785","ZFPM1","ZNF84",0.0127953003908119
"1786","IKZF2","SKI",0.0127947163092907
"1787","ZXDC","KLF10",0.0127939621143574
"1789","ZNF699","HOXB7",0.0127924960999246
"1790","ZNF274","ZNF821",0.0127923022290331
"1791","ZNF616","THAP7",0.0127918150779275
"1792","DRAP1","MAF",0.0127913510487392
"1793","ZNF217","ARID5A",0.0127902238583299
"1794","HIVEP1","ZNF860",0.0127898393292293
"1795","ZNF658","ZNF562",0.01278718094319
"1796","AEBP1","NR2C2",0.0127789312577795
"1797","ADNP","FEZF2",0.0127721776637781
"1798","ZNF174","ZNF397",0.01277169834236
"1799","MBD6","ZNF451",0.0127703979696015
"1800","MLXIP","FLI1",0.0127692141223251
"1802","NR3C1","CEBPA",0.0127681655100031
"1803","ZNF181","ZNF219",0.0127652829805939
"1804","MBD1","ATF5",0.0127652668005355
"1805","IKZF1","HIC2",0.0127631206888668
"1806","IKZF3","ZNF524",0.0127603878792248
"1807","DRAP1","ZXDA",0.0127586985337138
"1808","RREB1","BCL11A",0.0127536951729466
"1809","NR1D2","E2F1",0.0127489272476238
"1810","ZSCAN22","ZNF18",0.0127469118541983
"1811","ZNF217","PBX3",0.0127463316087787
"1812","MYNN","ZNF22",0.012745956905135
"1813","ZNF680","ZNF107",0.0127457567337146
"1814","ZFY","ELF1",0.0127427878903304
"1815","ZFP69B","ZNF354A",0.0127378599328796
"1816","ATF7","CASZ1",0.01273769537843
"1817","ADNP","ZBED3",0.0127350919637145
"1818","FOXJ2","BPTF",0.0127261256430348
"1819","RXRA","MAFB",0.0127229168524422
"1820","BCL6","CREM",0.0127226976783295
"1821","JRKL","ZNF275",0.0127214350006355
"1822","GLMP","KLF10",0.0127186276581771
"1823","ZNF217","ZHX2",0.0127184977747201
"1825","ETS1","HIVEP2",0.012714399766754
"1826","HIVEP3","PHF20",0.0127121117513516
"1827","ZC3H8","ZBTB49",0.0127117002966291
"1828","KLF4","BCL6",0.0127098984367694
"1829","ZBTB32","NFE2L1",0.0127090636822395
"1830","CEBPA","KDM2A",0.0127062877547664
"1831","MAFB","GLMP",0.0127057943037798
"1832","FOXJ2","ZNF436",0.0126948743249373
"1833","EGR2","CPEB1",0.0126946464078957
"1834","STAT2","E2F2",0.0126907624382938
"1835","ZNF860","AKNA",0.0126884977701284
"1836","MEF2C","ZBTB11",0.0126863251876475
"1837","ZNF419","MBD3",0.0126817990339175
"1838","ZNF675","ZXDC",0.0126806965840483
"1839","ZNF518A","DNTTIP1",0.0126806058274077
"1840","BPTF","ZNF404",0.0126777679806174
"1841","TGIF1","ZNF623",0.0126741833733601
"1842","TGIF1","SETBP1",0.01267145263342
"1843","FOXJ3","ZBTB6",0.0126708884848946
"1844","ZNF664","STAT6",0.0126685938372416
"1845","AHR","ZNF860",0.0126638388887904
"1846","ZNF318","NFE2L1",0.0126608249821614
"1847","ZBTB39","GATAD2B",0.0126607905404805
"1848","SP140","ZNF512",0.0126600782360818
"1849","ZNF624","ZNF514",0.0126595696666291
"1850","ETS1","ZNF708",0.0126508280449162
"1851","FLI1","ZNF740",0.012646868210098
"1852","ZNF10","ZNF76",0.0126462521527112
"1853","ZNF844","ZNF395",0.0126444632749138
"1854","TCF7","ZNF595",0.0126437432012668
"1855","ZNF567","BATF3",0.0126404359665609
"1856","FOSL2","ZNF793",0.0126383826386559
"1857","ZNF248","ZNF284",0.0126382056734003
"1858","ETS1","RBAK",0.0126261728529712
"1859","ZNF669","ZNF341",0.012625603612707
"1860","ZNF718","NCOA2",0.0126222950290746
"1861","NME2","NCOA2",0.0126221955231855
